customer_id,prob_adquirir_producto,prediccion
9072,0.9277117597406978,1
7534,0.9273363047599444,1
9279,0.9272573177842811,1
6481,0.9264115508115931,1
7785,0.9264078535658062,1
5539,0.9260551326995401,1
7837,0.9259478235958931,1
6869,0.9253051983970086,1
6629,0.9250367553103256,1
5803,0.9248979384729122,1
2160,0.9243049658174849,1
9819,0.9236313622797495,1
8530,0.9236033187292687,1
1080,0.9232666610872621,1
6626,0.92301303912155,1
6577,0.9229464300856285,1
6406,0.922485283985352,1
1465,0.9222699964622845,1
2286,0.9221173609698295,1
8697,0.9220742539599952,1
1716,0.9219011376804155,1
7752,0.9216824214630582,1
3026,0.921669596064251,1
7752,0.9215009584839691,1
7534,0.9208330938364251,1
2270,0.9204297845413464,1
2749,0.9202357090660164,1
4480,0.9201212326411939,1
8187,0.9200975650369894,1
1982,0.9199987639652462,1
8988,0.919551269890626,1
6976,0.9195382162815217,1
6385,0.9189931149041034,1
8292,0.9186442266703451,1
6869,0.9185906423171367,1
1727,0.9184898520175309,1
6037,0.9183955118946543,1
2598,0.9183821998484154,1
7498,0.9182475013378384,1
3386,0.9173831646292037,1
7363,0.9171936269986203,1
5111,0.9171610169946527,1
5686,0.9169100512851478,1
4224,0.9164149513394189,1
1030,0.9162820495732439,1
4881,0.9160694455760643,1
4534,0.9160328111851296,1
1063,0.91562009081188,1
5539,0.9154381461768076,1
7314,0.9154036092803338,1
4960,0.9153402190032001,1
2286,0.9150470103155722,1
6481,0.9148285873374308,1
6470,0.914738687295112,1
7022,0.9142967403798363,1
7676,0.9140949333725729,1
8972,0.9138264012963758,1
3386,0.9136743171050781,1
499,0.9134442526810216,1
9689,0.9130889986579106,1
3023,0.9130765276899763,1
7024,0.9130107169497583,1
6216,0.9123461784968685,1
7312,0.9121590998764839,1
8250,0.9121267271549682,1
5539,0.9121162048148199,1
3386,0.9119586586669627,1
609,0.9118066253967703,1
6162,0.9117764739316998,1
3166,0.9113465464777797,1
3361,0.911262086106661,1
6903,0.9109919263467872,1
7456,0.9107359992768634,1
4821,0.909712473734371,1
4058,0.9094797482640232,1
7312,0.9094602868542577,1
938,0.9073737827798501,1
3999,0.9068662810242837,1
5342,0.9067227258996792,1
5342,0.9065683310106778,1
6124,0.9063124253187639,1
8166,0.9061503523392316,1
2259,0.9058255575639457,1
1923,0.9053761375959122,1
7619,0.9053691115094055,1
2483,0.9052196398939283,1
8945,0.9050144896129879,1
609,0.9048362290311683,1
656,0.9045462564603416,1
917,0.9041517070082108,1
3280,0.9039282863328731,1
3499,0.9035669457536036,1
3072,0.9035614350507384,1
1030,0.903503277043993,1
4333,0.9033665686572475,1
1312,0.9032985607023688,1
1138,0.9032603077609351,1
4573,0.9030368107972714,1
113,0.9030265093754892,1
3777,0.9027714920895691,1
6087,0.9024300005194599,1
8435,0.9016233251685569,1
4527,0.9012502847930952,1
4978,0.9011045028058571,1
4832,0.9006748335216384,1
2240,0.9005959120077589,1
5646,0.9004998524578799,1
3929,0.8996527373559355,1
9866,0.8991105870283816,1
7986,0.8990972498047705,1
4731,0.898863759778328,1
8375,0.89859875194836,1
6497,0.8979261565498978,1
3327,0.8975891328876359,1
3106,0.8973122639995412,1
7488,0.8972998599118629,1
3273,0.8972238651926938,1
4960,0.8971849367942304,1
3499,0.8967549701209463,1
2749,0.8963890482041622,1
2254,0.8960277392556918,1
7964,0.8956818078641813,1
7226,0.8948522105026877,1
2315,0.8947712770388002,1
6331,0.8947510249603949,1
5086,0.8947370498226441,1
6595,0.8947099284288127,1
7545,0.8945485427381813,1
1505,0.894520908592304,1
4972,0.8939318489226693,1
6481,0.8937037644635129,1
8045,0.8930965734894054,1
348,0.8926895848752548,1
8260,0.8924654096189469,1
4058,0.891984566363414,1
7880,0.8919714456899301,1
4881,0.8919457879098117,1
5606,0.8914410575767223,1
3240,0.8913257829989657,1
4473,0.8912714889290363,1
7238,0.8910944370411717,1
4832,0.8904088365750394,1
6629,0.8899383398400899,1
8292,0.8898416585515435,1
9377,0.8896783344885226,1
6499,0.8895768462588398,1
2188,0.8894946926247506,1
2740,0.8893320970007772,1
7049,0.8892801413500426,1
3361,0.8891046897598582,1
7267,0.8886877361660082,1
3302,0.8884567740659607,1
9387,0.8884199821222494,1
4822,0.8881985330772328,1
4450,0.8881158233950578,1
5459,0.8876298636362897,1
4534,0.8876040242381107,1
5016,0.8872334415415247,1
554,0.8868508293126047,1
4786,0.8866098665279853,1
5494,0.8865413752668236,1
5019,0.8863900447099375,1
7181,0.8862869617675064,1
3205,0.8862627985549915,1
7336,0.8862255815824223,1
2741,0.886210931346192,1
5722,0.8862108414879631,1
5686,0.8862018104925622,1
6815,0.8859257423632181,1
9933,0.8857484751872042,1
1293,0.8856927128912853,1
1626,0.8854167186572109,1
843,0.8852150118181926,1
9123,0.8851997526946849,1
1976,0.8850226564289163,1
8441,0.8848572191641085,1
425,0.8845670494465954,1
9377,0.8844725794035755,1
4731,0.884423211487509,1
5439,0.8844094785502778,1
4881,0.8841838257993164,1
3013,0.8841715368433176,1
7710,0.8837119419982199,1
7150,0.8836295962205212,1
2259,0.8834201777989663,1
6815,0.8834043359276211,1
4083,0.8829852742231614,1
7140,0.8825687249839568,1
2063,0.882358677860644,1
2699,0.8818042644612327,1
8506,0.8817416790264172,1
2980,0.8815895542028193,1
8015,0.881549810192232,1
610,0.8814940888759879,1
4157,0.8810804602008571,1
